name,region,lat,lon,contentid,tags,keywords
강화 덕진진,인천광역시,37.6492060173,126.5256656119,127185,"관광,문화","바다,공항,관광,문화"
강화 동막해변,인천광역시,37.5932918804,126.4570623331,127291,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,공항,관광,자연"
강화 사기리 탱자나무,인천광역시,37.6165030596,126.4567228313,128817,"관광,자연","바다,공항,관광,자연"
강화 석수문,인천광역시,37.7468243111,126.4756785763,128813,"관광,문화","바다,공항,관광,문화"
강화 선원사지,인천광역시,37.7188250962,126.4924889291,250304,"관광,문화","바다,공항,관광,문화"
강화 아르미애월드,인천광역시,37.7029259337,126.4347557746,971122,"관광,문화","바다,공항,관광,문화"
강화 용두레마을,인천광역시,37.7184755935,126.3604121578,128385,"관광,문화","마을,바다,공항,관광,문화"
강화 장정리 오층석탑,인천광역시,37.7798472622,126.4203938355,128824,"관광,문화","바다,공항,관광,문화"
강화 전등사,인천광역시,37.6316934164,126.4829144565,125534,"관광,문화","바다,공항,관광,문화"
강화 초지진,인천광역시,37.6326163996,126.5322543599,128030,"관광,문화","바다,공항,관광,문화"
강화 화개산 모노레일,인천광역시,37.7837223036,126.2902251211,3061177,"관광,문화","등산,하이킹,자연,운동,경치,바다,공항,관광,문화"
강화 화문석마을,인천광역시,37.8020036798,126.4584675001,129291,"관광,문화","마을,바다,공항,관광,문화"
강화도,인천광역시,37.7465023392,126.4877441465,125502,"관광,자연","바다,공항,관광,자연"
강화도 자연체험농장,인천광역시,37.6077579313,126.5178813669,3061178,"관광,문화","체험,교육,활동,참여,학습,바다,공항,관광,문화"
강화도령 화문석 체험장,인천광역시,37.7678991029,126.4457501762,2599177,"관광,문화","체험,교육,활동,참여,학습,바다,공항,관광,문화"
강화도제적봉 평화전망대,인천광역시,37.8263253898,126.432966382,631066,"관광,문화","등산,하이킹,자연,운동,경치,전망대,조망,풍경,경관,바다,공항,관광,문화"
강화루지(강화씨사이드리조트),인천광역시,37.6171759306,126.4981273568,2612802,"관광,문화","바다,공항,관광,문화"
강화산성,인천광역시,37.7560400476,126.4838970101,125564,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,바다,공항,관광,문화"
강화오상리고인돌군,인천광역시,37.7323802364,126.4009025027,2765210,"관광,문화","바다,공항,관광,문화"
강화유수부동헌,인천광역시,37.7508851202,126.4854359021,1614793,"관광,문화","바다,공항,관광,문화"
강화전적지,인천광역시,37.7335599037,126.5160196946,125567,"관광,문화","바다,공항,관광,문화"
강화함상공원,인천광역시,37.7001614769,126.3840493884,3340348,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
강화해수랜드,인천광역시,37.6260699674,126.5337766252,662637,"관광,문화","바다,공항,관광,문화"
같이삽시도,충청남도,36.3460870976,126.3532940863,3019714,"관광,문화","자연,여행,관광,문화"
개군레포츠공원,경기도,37.435873896,127.5326299514,2757536,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
개금벚꽃길,부산광역시,35.1462842377,129.0164402096,3032396,"관광,자연","바다,해변,항구,관광,자연"
개나리공원,경기도,37.2110137213,127.0667924378,2734903,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
개덕사,충청남도,36.2309235405,127.5307471419,2753929,"관광,문화","자연,여행,관광,문화"
개똥이네농장,제주특별자치도,33.4949185817,126.6227951824,3057021,"관광,문화","화산,돌담,오름,관광,문화"
개목사(안동),경상북도,36.6579122746,128.6679949669,126157,"관광,문화","자연,여행,관광,문화"
개목항,충청남도,36.831950203,126.1678092685,2732510,"관광,자연","자연,여행,관광"
개미들마을,강원특별자치도,37.3190202362,128.6927565739,129391,"관광,문화","마을,설악산,스키,관광,문화"
개실마을,경상북도,35.6677222637,128.2274589909,128474,"관광,문화","마을,자연,여행,관광,문화"
개심사 목조여래좌상과 목조관음보살좌상,충청북도,36.8149947491,127.794835129,1432440,"관광,문화","자연,여행,관광,문화"
개심사(괴산),충청북도,36.8149253105,127.7947184742,1431823,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
개암사,전북특별자치도,35.6628507594,126.6498267208,126346,"관광,문화","자연,전통,관광,문화"
개오리오름,제주특별자치도,33.4262287923,126.6125115262,1889809,"관광,자연","화산,돌담,오름,관광,자연"
개운사(서울),서울특별시,37.5899857439,127.0280213987,126501,"관광,문화","문화,역사,공원,관광"
개운포성지,울산광역시,35.4763394037,129.3426304352,3385851,"관광,문화","역사,문화재,전통,방어,공업,바다,해안,관광,문화"
개천사 비자나무숲,전라남도,34.8981389244,126.9116143586,3090750,"관광,자연","자연,여행,관광"
개천지와 조성지,경상북도,36.3880253434,128.4624487572,127082,"관광,자연","역사,문화재,전통,방어,자연,여행,관광"
개태사(논산),충청남도,36.2407281973,127.2293710155,125899,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
개화산 호국공원,서울특별시,37.5812522032,126.804514251,3385911,"관광,문화","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,문화,역사,관광"
개화예술공원,충청남도,36.3133182941,126.6585619211,129439,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
객사길,전북특별자치도,35.817666612,127.143728744,2774063,"관광,문화","자연,전통,관광,문화"
갯골자연휴양림,강원특별자치도,38.080790683,128.1281817583,3403616,"관광,자연","설악산,스키,관광,자연"
갯마을해변,강원특별자치도,37.9448496992,128.785448555,2714611,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,마을,설악산,스키,관광,자연"
거금도,전라남도,34.4745705867,127.1247616096,128920,"관광,자연","자연,여행,관광"
거금생태숲,전라남도,34.4538883157,127.2156652719,2032450,"관광,자연","자연,여행,관광"
거꾸로옛이야기나라숲,경상북도,36.57756052,127.9281326564,3350811,"관광,문화","자연,여행,관광,문화"
거꾸로천문대,충청북도,36.5937998565,127.4411146872,2769571,"관광,자연","자연,여행,관광"
거꾸로하우스,서울특별시,37.5457465853,127.0361052512,3440844,"관광,문화","문화,역사,공원,관광"
거락계곡,경상남도,35.1416258192,128.3721854292,2783788,"관광,자연","계곡,자연,여름,피서,청량,여행,관광"
거례리 수목공원&반지교,강원특별자치도,38.0760051882,127.6897357562,2570295,"관광,문화","공원,자연,산책,휴식,녹지,운동,다리,건축,경관,도시,교통,설악산,스키,관광,문화"
거류산,경상남도,34.9953368097,128.3798219747,2714725,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
거리공원,서울특별시,37.4995521419,126.8916141621,2733966,"관광,문화","공원,자연,산책,휴식,녹지,운동,거리,문화,역사,관광"
거린사슴,제주특별자치도,33.3073171985,126.4543696003,1890152,"관광,자연","화산,돌담,오름,관광,자연"
거린사슴전망대,제주특별자치도,33.3062367724,126.4550112359,3015782,"관광,문화","전망대,경치,조망,풍경,경관,화산,돌담,오름,관광,문화"
거문대교,전라남도,34.0564312951,127.3018063143,3008543,"관광,문화","다리,건축,경관,도시,교통,자연,여행,관광,문화"
거문도,전라남도,34.0274901869,127.308948058,126283,"관광,자연","자연,여행,관광"
거문도해수욕장,전라남도,34.0199742783,127.3043097534,2723663,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
거북바위,인천광역시,37.4391529006,126.37916537,2768188,"관광,자연","바다,공항,관광,자연"
거북선공원,전라남도,34.7606283453,127.6667403776,2752372,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
거북선나루터,서울특별시,37.5182707714,126.9676539295,2758868,"관광,자연","문화,역사,공원,관광,자연"
거북선대교,전라남도,34.7364352647,127.74951153,2508988,"관광,문화","다리,건축,경관,도시,교통,자연,여행,관광,문화"
거북선마을,경상남도,34.9985498643,128.040620983,2784264,"관광,문화","마을,자연,여행,관광,문화"
거북섬,경기도,37.3214690582,126.6797384195,2781820,"관광,자연","자연,공원,문화,관광"
거슨새미오름,제주특별자치도,33.4521283086,126.7610119406,1918646,"관광,자연","화산,돌담,오름,관광,자연"
거열산성군립공원,경상남도,35.6928937045,127.8786196518,127530,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,역사,여행,관광"
거일1리 어촌체험마을,경상북도,36.710988344,129.475113485,128607,"관광,문화","체험,교육,활동,참여,학습,마을,자연,여행,관광,문화"
거잠포선착장,인천광역시,37.4221140221,126.4254255008,2768207,"관광,자연","바다,공항,관광,자연"
거잠포해변,인천광역시,37.4221334646,126.4254532761,1619630,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,공항,관광,자연"
거전마을 [농촌체험],충청남도,36.3597300019,126.8403693657,128396,"관광,문화","체험,교육,활동,참여,학습,마을,자연,여행,관광,문화"
거제 계도어촌체험마을,경상남도,34.9748138011,128.5174966194,1350278,"관광,문화","체험,교육,활동,참여,학습,마을,자연,여행,관광,문화"
거제 쌍근어촌체험마을,경상남도,34.7624916086,128.5893265378,1350326,"관광,문화","체험,교육,활동,참여,학습,마을,자연,여행,관광,문화"
거제 우제봉전망대,경상남도,34.730535603,128.6750254917,2704694,"관광,문화","등산,하이킹,자연,운동,경치,전망대,조망,풍경,경관,여행,관광,문화"
거제 윤돌섬,경상남도,34.8057356483,128.6808257769,3007738,"관광,자연","자연,여행,관광"
거제 지세포진성,경상남도,34.8329582924,128.7187106519,3344859,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
거제대교,경상남도,34.8837038163,128.4764387198,249970,"관광,문화","다리,건축,경관,도시,교통,자연,여행,관광,문화"
거제도,경상남도,34.8548244444,128.5172414841,126972,"관광,자연","자연,여행,관광"
거제도 포로수용소 유적공원,경상남도,34.8764184192,128.6253953896,127938,"관광,문화","공원,자연,산책,휴식,녹지,운동,유적,역사,고고학,문화재,발굴,여행,관광,문화"
거제도 해금강,경상남도,34.7333354513,128.6839246455,126224,"관광,자연","자연,여행,관광"
거제도해초쑥 영농조합법인,경상남도,34.8677204249,128.6826850817,2717293,"관광,문화","자연,여행,관광,문화"
거제맹종죽테마공원,경상남도,34.9676447812,128.6505379959,1846020,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
거제식물원,경상남도,34.8568253143,128.5781500188,2755024,"관광,자연","식물,자연,교육,산책,힐링,여행,관광"
거제자연휴양림,경상남도,34.7841760229,128.6296446835,126582,"관광,자연","자연,여행,관광"
거제장사도유람선,경상남도,34.7204823536,128.586283463,2388680,"관광,문화","자연,여행,관광,문화"
거제저도유람선,경상남도,35.0010475573,128.7035269333,2755033,"관광,문화","자연,여행,관광,문화"
거제케이블카,경상남도,34.7843399541,128.6330110537,2815810,"관광,자연","자연,여행,관광"
거조사,경상북도,36.0201338921,128.7646046699,2758318,"관광,문화","자연,여행,관광,문화"
거진11리해변,강원특별자치도,38.444315699,128.4552101498,126784,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
거진등대해맞이공원,강원특별자치도,38.4489653345,128.4644147196,2735355,"관광,문화","공원,자연,산책,휴식,녹지,운동,등대,바다,해안,항해,역사,설악산,스키,관광,문화"
거진항,강원특별자치도,38.4465127542,128.4598152167,128749,"관광,자연","설악산,스키,관광,자연"
거창 갈계리 삼층석탑,경상남도,35.7931506445,127.8147003936,128654,"관광,문화","자연,여행,관광,문화"
거창 감악사지 승탑,경상남도,35.5905507092,127.933350892,1579613,"관광,문화","자연,여행,관광,문화"
거창 강남사지 석조여래입상,경상남도,35.7403816619,127.8165766434,1579507,"관광,문화","자연,여행,관광,문화"
거창 거기리 성황단,경상남도,35.7559265332,127.9391237212,1578694,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
거창 내오리 지석묘,경상남도,35.7819116096,127.8907050804,1578811,"관광,문화","자연,여행,관광,문화"
거창 당동 당집,경상남도,35.7241036091,128.0087489825,1578267,"관광,문화","자연,여행,관광,문화"
